 	EDGE_TIME (sec)	Y Location (mean)(micron)	X Location (mean)(micron)	Z Location (mean)(micron)
1	7.500	9.792	11.587	9.077
2	22.500	9.868	11.253	9.714
3	37.500	9.894	10.958	10.348
4	52.500	9.903	10.624	10.774
5	67.500	9.950	10.335	11.302
6	82.500	10.010	10.023	11.759
7	97.500	10.071	9.706	12.064
8	112.500	10.108	9.465	12.544
9	127.500	10.123	9.247	13.074
10	142.500	10.144	9.001	13.472
11	157.500	10.188	8.727	13.741
12	172.500	10.236	8.482	14.090
