1448886389.273994	-196.5	-110.0	-109.3
1448886390.274994	-196.5	-111.2	-110.9
1448886391.275993	-196.5	-111.2	-112.6
1448886392.277054	-196.5	-112.5	-114.3
1448886393.278160	-196.5	-113.6	-116.0
1448886394.279259	-196.5	-113.6	-117.6
1448886395.280357	-196.5	-114.8	-119.2
1448886396.281456	-196.5	-115.8	-120.8
1448886397.282562	-196.5	-115.8	-122.4
1448886398.283661	-196.5	-116.9	-124.0
1448886399.284760	-196.5	-117.9	-125.6
1448886400.285866	-196.5	-117.9	-127.1
1448886401.286964	-196.5	-119.0	-128.7
1448886402.288063	-196.5	-120.2	-130.2
1448886403.289162	-196.5	-120.2	-131.7
1448886404.290253	-196.5	-121.3	-133.2
1448886405.291351	-196.5	-122.1	-134.7
1448886406.292458	-196.5	-122.1	-136.1
1448886407.293556	-196.5	-123.0	-137.5
1448886408.300659	-196.5	-123.8	-138.9
1448886409.301758	-196.5	-123.8	-140.3
1448886410.310860	-196.5	-124.7	-141.7
1448886411.311958	-196.5	-125.6	-143.0
1448886412.313065	-196.5	-125.6	-144.4
1448886413.314163	-196.5	-126.8	-145.8
1448886414.315262	-196.5	-128.0	-147.2
1448886415.316368	-196.5	-128.0	-148.6
1448886416.324471	-196.5	-129.4	-149.9
1448886417.325569	-196.5	-131.0	-151.3
1448886418.329666	-196.5	-131.0	-152.7
1448886419.331764	-196.5	-132.5	-154.1
1448886420.332863	-196.5	-134.4	-155.6
1448886421.333961	-196.5	-134.4	-157.1
1448886422.335068	-196.2	-135.9	-158.5
1448886423.336166	-196.2	-137.1	-160.4
1448886424.337265	-195.9	-137.1	-161.9
1448886425.338371	-195.6	-138.5	-163.7
1448886426.339470	-195.6	-139.9	-165.9
1448886427.340569	-195.5	-139.9	-169.1
1448886428.341660	-195.3	-141.4	-180.0
1448886429.342758	-195.3	-142.2	-192.5
1448886430.343857	-195.0	-142.2	-193.7
1448886431.344963	-192.9	-144.2	-194.0
1448886432.357071	-192.9	-146.0	-194.3
1448886433.358170	-189.9	-146.0	-194.5
1448886434.359268	-188.2	-148.1	-194.5
1448886435.360374	-188.2	-150.1	-194.6
1448886436.361473	-187.4	-150.1	-194.6
1448886437.362556	-185.6	-179.9	-194.6
1448886438.363663	-185.6	-186.3	-194.7
1448886439.364761	-184.4	-186.3	-194.7
1448886440.365860	-183.4	-188.7	-194.7
1448886441.366966	-183.4	-189.9	-194.7
1448886442.368065	-182.5	-189.9	-194.8
1448886443.369164	-181.7	-191.0	-194.8
1448886444.370262	-181.7	-191.3	-194.7
1448886445.371368	-180.9	-191.3	-194.8
1448886446.372467	-180.2	-191.8	-194.7
1448886447.374565	-180.2	-191.9	-194.7
1448886448.375664	-179.5	-191.9	-194.7
1448886449.387764	-178.8	-192.0	-194.7
1448886450.388863	-178.8	-192.1	-194.7
1448886451.389961	-178.3	-192.1	-194.7
1448886452.391068	-177.8	-192.1	-194.7
1448886454.393265	-177.4	-192.1	-194.7
1448886455.394371	-176.8	-192.2	-194.7
1448886457.396568	-176.4	-192.2	-194.7
1448886458.397667	-176.7	-192.1	-194.8
1448886459.398773	-176.7	-192.2	-194.7
1448886460.400871	-175.7	-192.2	-194.7
1448886461.401970	-175.3	-192.2	-194.7
1448886462.403069	-175.3	-192.1	-194.7
1448886463.416168	-175.0	-192.1	-194.7
1448886464.419273	-174.6	-192.2	-194.7
1448886465.420364	-174.6	-192.0	-194.7
1448886466.421463	-174.2	-192.0	-194.7
1448886467.422569	-174.0	-191.9	-194.7
1448886468.423668	-174.0	-192.1	-194.7
1448886469.424767	-173.7	-192.1	-194.7
1448886470.425865	-173.4	-192.1	-194.7
1448886472.428070	-173.1	-192.1	-194.7
1448886473.429169	-172.9	-191.7	-194.7
1448886475.431374	-172.6	-191.7	-194.7
1448886476.432472	-172.3	-191.9	-194.7
1448886477.434570	-172.3	-191.7	-194.7
1448886478.438667	-172.1	-191.7	-194.7
1448886479.441780	-171.9	-191.7	-194.7
1448886480.442863	-171.9	-191.6	-194.7
1448886481.443970	-171.7	-191.6	-194.7
1448886482.445068	-171.5	-191.7	-194.7
1448886483.446167	-171.5	-191.5	-194.7
1448886484.451279	-171.4	-191.5	-194.7
1448886485.452377	-171.2	-191.9	-194.7
1448886486.457474	-171.2	-191.4	-194.7
1448886487.458572	-171.0	-191.4	-194.6
1448886488.470680	-170.8	-191.6	-194.7
1448886489.472778	-170.8	-191.5	-194.7
1448886490.473885	-170.7	-191.5	-194.6
1448886491.474983	-170.6	-191.1	-194.6
1448886492.476067	-170.6	-191.3	-194.6
1448886493.477173	-170.4	-191.3	-194.6
1448886494.483276	-170.2	-191.0	-194.7
1448886495.484375	-170.2	-191.5	-194.6
1448886496.485481	-170.1	-191.5	-194.6
1448886497.486580	-170.0	-191.3	-194.6
1448886498.489677	-170.0	-191.0	-194.6
1448886499.490776	-169.9	-191.0	-194.6
1448886500.491875	-169.7	-191.1	-194.6
1448886501.493980	-169.7	-190.8	-194.6
1448886502.495079	-169.6	-190.8	-194.6
1448886504.587288	-169.6	-191.2	-194.6
1448886505.602394	-169.4	-191.2	-194.6
1448886506.604492	-169.3	-191.0	-194.6
1448886507.606590	-169.5	-190.9	-194.6
1448886508.610687	-169.5	-190.7	-194.6
1448886509.611786	-169.1	-190.7	-194.6
1448886510.612892	-169.1	-190.6	-194.6
1448886511.613991	-169.1	-190.5	-194.6
1448886512.615089	-168.8	-190.5	-194.6
1448886513.616196	-168.6	-190.7	-194.6
1448886516.620491	-168.6	-190.4	-194.6
1448886517.621597	-168.6	-190.6	-194.6
1448886518.622696	-168.4	-190.6	-194.6
1448886519.623795	-168.2	-190.3	-194.6
1448886522.632088	-168.1	-190.5	-194.6
1448886524.635292	-167.9	-190.5	-194.5
1448886525.636391	-167.8	-190.5	-194.5
1448886526.637489	-167.8	-190.6	-194.5
1448886528.639694	-167.7	-190.5	-194.5
1448886529.640793	-167.7	-190.0	-194.5
1448886530.641891	-167.6	-190.0	-194.5
1448886531.642998	-167.5	-178.7	-194.5
1448886532.645096	-167.5	-173.5	-194.5
1448886533.648193	-167.4	-173.5	-194.5
1448886534.649292	-167.3	-170.0	-194.5
1448886535.652390	-167.3	-166.9	-194.5
1448886536.656502	-167.1	-166.9	-194.5
1448886537.657600	-167.3	-164.2	-194.5
1448886538.658691	-167.3	-162.0	-194.5
1448886539.659790	-167.0	-162.0	-194.5
1448886540.660889	-166.9	-160.1	-194.5
1448886541.661987	-166.9	-158.3	-194.5
1448886543.664192	-166.8	-156.7	-194.5
1448886544.665291	-166.8	-155.3	-194.5
1448886545.666397	-166.7	-155.3	-194.4
1448886546.667496	-166.6	-154.1	-194.4
1448886547.668594	-166.6	-152.9	-194.4
1448886548.669693	-166.5	-152.9	-194.4
1448886549.670799	-166.5	-151.9	-194.4
1448886550.672897	-166.5	-150.9	-194.4
1448886552.676094	-166.3	-150.1	-194.4
1448886553.677200	-166.3	-149.2	-194.4
1448886554.678299	-166.2	-149.2	-194.4
1448886555.679398	-166.2	-148.5	-194.4
1448886556.681496	-166.2	-147.8	-194.4
1448886557.682602	-166.0	-147.8	-194.4
1448886558.686691	-166.0	-147.1	-194.3
1448886559.688797	-166.0	-146.5	-194.3
1448886560.689896	-165.9	-146.5	-194.3
1448886561.690994	-165.8	-146.0	-194.3
1448886562.693092	-165.8	-145.5	-194.3
1448886564.695297	-165.7	-145.0	-194.3
1448886565.700401	-165.7	-144.5	-194.3
1448886566.705498	-165.6	-144.5	-194.3
1448886567.706596	-165.5	-144.1	-194.3
1448886568.707703	-165.5	-143.8	-194.3
1448886569.708801	-165.6	-143.8	-194.3
1448886570.709900	-165.5	-143.4	-194.3
1448886571.711998	-165.5	-143.0	-194.3
1448886572.713104	-165.4	-143.0	-194.3
1448886573.714203	-165.3	-142.7	-194.2
1448886574.716301	-165.3	-142.4	-194.2
1448886576.718506	-165.2	-142.1	-194.2
1448886577.719604	-165.2	-141.8	-194.2
1448886579.721802	-165.1	-141.5	-194.2
1448886580.723907	-165.1	-141.3	-194.2
1448886582.727104	-165.0	-141.0	-194.2
1448886583.728203	-165.0	-140.7	-194.2
1448886584.729309	-164.9	-140.7	-194.2
1448886585.730408	-164.9	-140.4	-194.2
1448886586.731506	-164.9	-140.2	-194.2
1448886587.732597	-164.8	-140.2	-194.2
1448886588.733696	-164.8	-140.0	-194.2
1448886589.734795	-164.8	-139.8	-194.2
1448886590.735901	-164.7	-139.8	-194.2
1448886591.737000	-164.7	-139.6	-194.2
1448886592.738098	-164.7	-139.3	-194.2
1448886593.739197	-164.6	-139.3	-194.2
1448886594.740303	-164.7	-139.1	-194.2
1448886595.741402	-164.7	-138.9	-194.1
1448886596.746506	-164.6	-138.9	-194.1
1448886597.747597	-164.5	-138.7	-194.1
1448886598.749710	-164.5	-138.5	-194.1
1448886599.770805	-164.4	-138.5	-194.1
1448886600.771904	-164.4	-138.4	-194.1
1448886601.773003	-164.4	-138.2	-194.1
1448886602.774109	-164.3	-138.2	-194.1
1448886603.775208	-164.3	-138.0	-194.1
1448886604.776306	-164.3	-137.8	-194.1
1448886606.778511	-164.1	-137.7	-194.1
1448886607.780609	-164.1	-137.5	-194.1
1448886609.785805	-164.0	-137.4	-194.1
1448886610.787903	-164.0	-137.2	-194.1
1448886611.789001	-164.1	-137.2	-194.1
1448886612.790108	-164.0	-137.1	-194.1
1448886613.803215	-164.0	-136.9	-194.0
1448886615.820419	-163.9	-136.7	-194.0
1448886616.821503	-163.9	-136.6	-194.0
1448886618.826714	-163.8	-136.4	-194.0
1448886619.827812	-163.8	-136.3	-194.0
1448886621.830017	-163.7	-136.1	-194.0
1448886622.831116	-163.7	-136.0	-194.0
1448886624.834320	-163.6	-135.8	-194.0
1448886625.836418	-163.6	-135.6	-194.0
1448886626.837517	-163.7	-135.6	-194.0
1448886627.838615	-163.7	-135.5	-194.0
1448886628.839706	-163.7	-135.4	-194.0
1448886629.840805	-163.7	-135.4	-193.9
1448886630.841904	-163.6	-135.3	-193.9
1448886631.844009	-163.6	-135.1	-193.9
1448886633.845207	-163.6	-135.0	-193.9
1448886634.846313	-163.6	-134.8	-193.9
1448886635.847412	-163.5	-134.8	-193.9
1448886636.848511	-163.5	-134.7	-193.9
1448886637.849609	-163.5	-134.5	-193.9
1448886639.863808	-163.4	-134.5	-193.9
1448886640.868912	-163.4	-134.3	-193.9
1448886642.882111	-163.4	-134.2	-193.9
1448886643.883209	-163.4	-134.0	-193.9
1448886644.884315	-163.3	-134.0	-193.8
1448886645.885414	-163.3	-133.9	-193.8
1448886646.887512	-163.3	-133.8	-193.8
1448886648.889717	-163.2	-133.6	-193.8
1448886649.891815	-163.2	-133.5	-193.8
1448886650.892914	-163.1	-133.5	-193.8
1448886651.894012	-163.2	-133.4	-193.8
1448886652.896118	-163.2	-133.2	-193.8
1448886653.897217	-163.1	-133.2	-193.8
1448886654.902321	-163.0	-133.1	-193.8
1448886655.909416	-163.0	-133.0	-193.8
1448886657.911613	-162.9	-132.9	-193.8
1448886658.913712	-162.9	-132.7	-193.8
1448886660.915916	-162.9	-132.6	-193.8
1448886661.917015	-162.9	-132.4	-193.8
1448886662.918121	-162.8	-132.4	-193.8
1448886663.919220	-162.9	-132.3	-193.8
1448886664.920319	-162.9	-132.2	-193.7
1448886665.921417	-162.8	-132.2	-193.7
1448886666.922523	-162.7	-132.1	-193.7
1448886667.923622	-162.7	-132.0	-193.7
1448886668.937714	-162.8	-132.0	-193.7
1448886669.939827	-162.7	-131.9	-193.7
1448886670.940918	-162.7	-131.7	-193.7
1448886672.943115	-162.7	-131.6	-193.7
1448886673.959221	-162.7	-131.5	-193.7
1448886675.961418	-162.6	-131.3	-193.7
1448886676.966530	-162.6	-131.2	-193.7
1448886677.967628	-162.8	-131.2	-193.7
1448886678.968727	-162.8	-131.1	-193.7
1448886679.980827	-162.8	-131.0	-193.7
1448886680.981926	-162.8	-131.0	-193.6
1448886681.983025	-163.0	-130.9	-193.6
1448886683.000130	-163.0	-130.7	-193.6
1448886684.001228	-162.9	-130.7	-193.6
1448886685.002327	-162.8	-130.7	-193.6
1448886686.004425	-162.8	-130.5	-193.6
1448886688.007629	-162.9	-130.3	-193.6
1448886689.022736	-162.9	-130.2	-193.6
1448886690.023834	-162.8	-130.2	-193.6
1448886691.024933	-162.9	-130.1	-193.6
1448886693.678192	-162.9	-129.8	-193.5
1448886694.679298	-162.9	-129.6	-193.5
1448886696.680496	-162.8	-129.5	-193.5
1448886697.695587	-162.8	-129.4	-193.5
1448886698.696693	-162.7	-129.4	-193.5
1448886699.706802	-162.7	-129.2	-193.5
1448886700.717903	-162.7	-129.1	-193.5
1448886701.719002	-162.6	-129.1	-193.5
1448886702.720100	-162.6	-129.0	-193.5
1448886703.721207	-162.6	-128.9	-193.5
1448886705.723404	-162.5	-128.7	-193.5
1448886706.727501	-162.5	-128.5	-193.5
1448886708.739700	-162.5	-128.4	-193.5
1448886709.744804	-162.5	-128.3	-193.5
1448886710.746902	-162.4	-128.3	-193.5
1448886711.765007	-162.4	-128.1	-193.5
1448886712.767105	-162.4	-128.0	-193.5
1448886713.770203	-162.4	-128.0	-193.4
1448886714.776306	-162.4	-127.9	-193.4
1448886715.797401	-162.4	-127.8	-193.4
1448886716.798500	-162.3	-127.8	-193.4
1448886717.799606	-163.2	-127.6	-193.4
1448886718.801704	-163.2	-127.5	-193.4
1448886719.802803	-162.9	-127.5	-193.3
1448886720.803902	-162.8	-127.3	-193.3
1448886721.805008	-162.8	-127.2	-193.3
1448886722.806107	-162.7	-127.2	-193.3
1448886723.807205	-162.6	-127.1	-193.3
1448886724.809303	-162.6	-126.9	-193.3
1448886725.810410	-162.6	-126.9	-193.2
1448886726.811508	-162.7	-126.8	-193.2
1448886727.812607	-162.7	-126.6	-193.2
1448886728.813705	-162.6	-126.6	-193.2
1448886729.814812	-162.7	-126.4	-193.2
1448886730.815910	-162.7	-126.3	-193.2
1448886732.818115	-162.6	-126.1	-193.2
1448886733.884209	-162.6	-125.9	-193.1
1448886735.893417	-162.6	-125.8	-193.1
1448886736.895515	-162.6	-125.6	-193.0
1448886738.913712	-162.5	-125.4	-193.0
1448886739.915817	-162.5	-125.3	-193.0
1448886740.916916	-162.5	-125.3	-192.9
1448886741.918015	-162.5	-125.1	-192.9
1448886742.935120	-162.5	-124.8	-192.9
1448886743.936218	-162.4	-124.8	-192.8
1448886744.937317	-162.4	-124.7	-192.8
1448886745.938416	-162.4	-124.5	-192.7
1448886747.955620	-162.6	-124.3	-192.6
1448886748.956726	-162.6	-124.0	-192.6
1448886749.957825	-165.0	-124.0	-192.5
1448886750.958923	-163.2	-123.8	-192.5
1448886751.961021	-163.2	-123.7	-192.4
1448886752.962128	-163.0	-123.7	-192.4
1448886753.963226	-162.9	-123.4	-192.4
1448886755.050331	-162.9	-123.2	-192.3
1448886756.051430	-162.8	-123.2	-192.2
1448886757.052528	-162.7	-123.0	-192.1
1448886758.053635	-162.7	-122.8	-192.1
1448886759.054733	-162.7	-122.8	-192.0
1448886760.055832	-162.8	-122.5	-192.0
1448886761.057930	-162.8	-122.3	-191.9
1448886762.060036	-162.7	-122.3	-191.9
1448886763.062134	-162.7	-122.0	-191.8
1448886764.064232	-162.7	-121.8	-191.7
1448886765.066330	-162.6	-121.8	-191.6
1448886766.071434	-162.6	-121.5	-191.5
1448886767.074532	-162.6	-121.2	-191.4
1448886768.076637	-162.7	-121.2	-191.3
1448886769.078735	-162.6	-121.0	-191.2
1448886770.082832	-162.6	-120.7	-191.1
1448886771.084938	-162.8	-120.7	-191.0
1448886772.087044	-162.5	-120.4	-190.8
1448886773.089142	-162.5	-120.1	-190.5
1448886774.091240	-162.6	-120.1	-190.2
1448886775.093338	-162.6	-119.8	-189.7
1448886776.096436	-162.5	-119.3	-189.2
1448886777.099533	-162.5	-118.8	-188.6
1448886778.101631	-162.5	-118.8	-188.0
1448886779.103729	-162.5	-118.2	-187.3
1448886780.106842	-162.5	-117.4	-186.6
1448886781.108940	-162.4	-117.4	-185.8
1448886782.111038	-162.4	-116.6	-185.1
1448886783.114136	-162.4	-115.6	-184.3
1448886784.116234	-162.4	-115.6	-183.6
1448886785.119331	-162.3	-114.6	-182.8
1448886786.121437	-162.3	-113.6	-182.1
1448886787.123535	-162.3	-113.6	-181.3
1448886788.125648	-162.3	-112.5	-180.6
1448886789.128746	-162.3	-111.4	-179.8
1448886790.130844	-162.3	-111.4	-179.1
1448886791.132942	-162.3	-110.4	-178.3
1448886792.135040	-162.3	-109.3	-177.6
1448886793.137138	-162.3	-109.3	-176.8
1448886794.139236	-162.2	-108.2	-176.1
1448886795.141335	-162.2	-107.2	-175.3
1448886796.146446	-162.3	-107.2	-174.6
1448886797.148544	-162.2	-106.2	-173.9
1448886798.150642	-162.2	-105.2	-173.2
1448886799.152740	-162.3	-105.2	-172.5
1448886800.154839	-162.3	-104.3	-171.8
1448886801.156944	-162.3	-103.3	-171.1
1448886802.158043	-162.3	-103.3	-170.4
1448886803.159142	-162.3	-102.4	-169.7
1448886804.161240	-162.3	-101.5	-169.0
1448886805.163338	-162.3	-101.5	-168.4
1448886806.165443	-162.3	-100.7	-167.7
1448886807.167542	-162.3	-99.8	-167.0
1448886808.173645	-162.3	-99.8	-166.4
1448886809.175743	-162.3	-99.0	-165.7
1448886810.178841	-162.3	-98.2	-165.1
1448886811.180939	-162.3	-98.2	-164.5
1448886812.183037	-162.5	-97.4	-163.8
1448886813.185143	-162.5	-96.6	-163.2
1448886814.187241	-162.6	-96.6	-162.6
1448886815.188339	-162.7	-95.8	-162.0
1448886816.207451	-162.7	-95.0	-161.4
1448886817.209549	-162.7	-95.0	-160.7
1448886818.211647	-162.6	-94.3	-160.1
1448886819.214745	-162.6	-93.5	-159.5
1448886820.216843	-162.8	-93.5	-158.9
1448886821.219940	-163.1	-92.8	-158.4
1448886822.222038	-163.1	-92.1	-157.8
1448886823.224152	-163.0	-92.1	-157.2
1448886824.226250	-162.9	-91.4	-156.6
1448886825.228355	-162.9	-90.7	-156.0
1448886826.230453	-162.9	-90.7	-155.5
1448886827.232552	-162.9	-90.0	-154.9
1448886828.234650	-162.9	-89.4	-154.3
1448886829.236748	-162.9	-89.4	-153.8
1448886830.238846	-163.0	-88.7	-153.2
